,sombra_media_%,sombra_mediana_%,sombra_p90_%,sombra_max_%,h_con_sombra,h_sombra_>10%,h_sombra_>50%,sombra_irr_ponderada_%,energia_bloqueada_kWh_m2,energia_incidente_kWh_m2
SA13_ST187,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA13_ST190,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA13_ST193,79.97,100.0,100.0,100.0,8760,6913,6850,55.14,54.63,44.45
SA13_ST169,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA13_ST186,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA13_ST175,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA13_ST168,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA13_ST184,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA13_ST195,81.02,100.0,100.0,100.0,8760,7000,6946,54.65,54.15,44.93
SA13_ST180,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA13_ST165,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA13_ST176,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA13_ST174,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA13_ST172,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA13_ST183,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA13_ST178,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA13_ST185,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA13_ST182,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA13_ST188,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA13_ST196,81.96,100.0,100.0,100.0,8760,7105,7036,55.55,55.03,44.04
SA13_ST173,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA13_ST167,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA13_ST170,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA13_ST171,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA13_ST179,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA13_ST191,99.54,100.0,100.0,100.0,8760,8760,8760,99.01,98.1,0.98
SA13_ST166,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST21,70.8,100.0,100.0,100.0,8727,6037,5967,18.56,18.39,80.69
SA14_ST19,70.74,100.0,100.0,100.0,8730,6034,5961,18.45,18.28,80.8
SA14_ST16,70.59,100.0,100.0,100.0,8730,6015,5948,18.08,17.91,81.16
SA14_ST4,69.35,100.0,100.0,100.0,8730,5890,5829,16.55,16.4,82.68
SA14_ST8,69.72,100.0,100.0,100.0,8733,5947,5865,16.9,16.75,82.33
SA14_ST14,70.43,100.0,100.0,100.0,8730,6012,5938,17.85,17.69,81.39
SA14_ST17,70.63,100.0,100.0,100.0,8729,6016,5951,18.18,18.02,81.06
SA14_ST20,70.77,100.0,100.0,100.0,8729,6033,5965,18.48,18.31,80.77
SA13_ST201,88.9,100.0,100.0,100.0,8760,7755,7699,65.4,64.79,34.29
SA14_ST13,70.34,100.0,100.0,100.0,8736,6014,5924,17.76,17.6,81.48
SA14_ST2,69.22,100.0,100.0,100.0,8737,5899,5814,16.23,16.08,83.0
SA13_ST200,87.49,100.0,100.0,100.0,8760,7675,7562,62.77,62.19,36.88
SA14_ST11,70.05,100.0,100.0,100.0,8729,5985,5896,17.41,17.25,81.83
SA14_ST22,70.9,100.0,100.0,100.0,8731,6052,5976,18.68,18.51,80.57
SA14_ST7,69.6,100.0,100.0,100.0,8732,5925,5852,16.77,16.62,82.46
SA13_ST197,81.57,100.0,100.0,100.0,7227,7194,7151,52.47,51.99,47.09
SA14_ST3,69.25,100.0,100.0,100.0,8727,5900,5818,16.42,16.27,82.81
SA14_ST1,66.24,100.0,100.0,100.0,5852,5823,5803,8.15,8.07,91.01
SA13_ST204,92.97,100.0,100.0,100.0,8760,8158,8101,75.65,74.95,24.13
SA14_ST10,69.91,100.0,100.0,100.0,8727,5961,5882,17.2,17.04,82.04
SA14_ST5,69.41,100.0,100.0,100.0,8728,5913,5835,16.58,16.43,82.65
SA14_ST12,70.16,100.0,100.0,100.0,8726,5995,5906,17.57,17.41,81.67
SA14_ST9,69.84,100.0,100.0,100.0,8731,5958,5875,17.05,16.89,82.19
SA14_ST15,70.53,100.0,100.0,100.0,8727,6017,5946,17.96,17.79,81.29
SA14_ST23,70.94,100.0,100.0,100.0,8728,6052,5981,18.79,18.62,80.46
SA13_ST205,93.91,100.0,100.0,100.0,8760,8300,8171,78.72,77.99,21.08
SA13_ST199,86.32,100.0,100.0,100.0,8760,7525,7457,60.67,60.11,38.97
SA13_ST202,90.06,100.0,100.0,100.0,8760,7928,7792,67.78,67.15,31.92
SA13_ST203,91.62,100.0,100.0,100.0,8760,8045,7962,72.03,71.36,27.71
SA14_ST6,69.51,100.0,100.0,100.0,8726,5918,5844,16.64,16.49,82.59
SA14_ST18,70.69,100.0,100.0,100.0,8732,6023,5957,18.36,18.19,80.89
SA13_ST198,84.52,100.0,100.0,100.0,8760,7418,7282,57.98,57.44,41.63
SA14_ST53,76.64,100.0,100.0,100.0,8730,6614,6526,32.82,32.52,66.56
SA14_ST51,76.24,100.0,100.0,100.0,8728,6566,6502,30.05,29.77,69.31
SA14_ST48,75.12,100.0,100.0,100.0,8733,6445,6380,28.21,27.95,71.13
SA14_ST36,72.97,100.0,100.0,100.0,8728,6267,6174,23.06,22.85,76.23
SA14_ST40,73.38,100.0,100.0,100.0,8720,6311,6219,24.38,24.16,74.92
SA14_ST46,74.54,100.0,100.0,100.0,8728,6377,6324,27.4,27.14,71.93
SA14_ST49,75.44,100.0,100.0,100.0,8726,6486,6411,28.56,28.3,70.78
SA14_ST52,76.39,100.0,100.0,100.0,8730,6622,6510,31.37,31.08,68.0
SA14_ST28,71.65,100.0,100.0,100.0,8731,6130,6050,20.51,20.32,78.76
SA14_ST45,74.37,100.0,100.0,100.0,8729,6403,6307,26.93,26.68,72.4
SA14_ST34,72.65,100.0,100.0,100.0,8730,6228,6144,22.58,22.37,76.7
SA14_ST27,71.41,100.0,100.0,100.0,8721,6095,6028,20.03,19.85,79.23
SA14_ST43,73.9,100.0,100.0,100.0,8724,6362,6267,25.77,25.53,73.55
SA14_ST54,77.48,100.0,100.0,100.0,8733,6707,6607,34.34,34.02,65.06
SA14_ST39,73.4,100.0,100.0,100.0,8733,6311,6219,24.2,23.97,75.1
SA14_ST24,68.31,100.0,100.0,100.0,6025,6007,5983,11.37,11.26,87.81
SA14_ST35,72.82,100.0,100.0,100.0,8729,6246,6161,22.79,22.58,76.5
SA14_ST33,72.46,100.0,100.0,100.0,8725,6211,6129,22.3,22.09,76.99
SA14_ST31,72.13,100.0,100.0,100.0,8728,6178,6097,21.57,21.37,77.71
SA14_ST42,73.7,100.0,100.0,100.0,8730,6331,6246,25.15,24.92,74.15
SA14_ST37,73.11,100.0,100.0,100.0,8727,6264,6191,23.33,23.11,75.96
SA14_ST44,74.12,100.0,100.0,100.0,8727,6394,6289,26.36,26.12,72.96
SA14_ST41,73.5,100.0,100.0,100.0,8730,6323,6225,24.66,24.43,74.65
SA14_ST47,74.79,100.0,100.0,100.0,8725,6408,6348,27.75,27.49,71.58
SA14_ST55,78.4,100.0,100.0,100.0,8724,6774,6696,35.73,35.4,63.67
SA14_ST32,72.34,100.0,100.0,100.0,8730,6201,6116,21.89,21.69,77.39
SA14_ST26,71.31,100.0,100.0,100.0,8730,6102,6017,19.69,19.51,79.57
SA14_ST29,71.81,100.0,100.0,100.0,8729,6155,6065,20.85,20.65,78.42
SA14_ST30,71.97,100.0,100.0,100.0,8731,6166,6080,21.25,21.06,78.02
SA14_ST38,73.26,100.0,100.0,100.0,8729,6302,6203,23.74,23.52,75.56
SA14_ST50,75.95,100.0,100.0,100.0,8726,6538,6454,29.27,29.0,70.08
SA14_ST25,71.15,100.0,100.0,100.0,8735,6081,6002,19.36,19.18,79.9
SA14_ST85,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST83,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST80,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST68,84.59,100.0,100.0,100.0,8729,7376,7288,54.29,53.79,45.28
SA14_ST72,99.98,100.0,100.0,100.0,8760,8760,8760,99.98,99.06,0.02
SA14_ST78,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST81,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST84,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST60,80.55,100.0,100.0,100.0,8732,6950,6907,40.08,39.71,59.36
SA14_ST77,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST66,82.99,100.0,100.0,100.0,8729,7195,7135,48.29,47.84,51.23
SA14_ST59,80.0,100.0,100.0,100.0,8733,6912,6846,38.96,38.6,60.48
SA14_ST75,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST86,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST71,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST56,77.06,100.0,100.0,100.0,6772,6763,6753,30.67,30.38,68.69
SA14_ST67,83.43,100.0,100.0,100.0,8726,7284,7170,50.1,49.64,49.44
SA14_ST65,82.39,100.0,100.0,100.0,8728,7143,7076,46.43,46.0,53.07
SA14_ST63,81.62,100.0,100.0,100.0,8724,7059,7006,43.8,43.4,55.68
SA14_ST74,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST69,90.59,100.0,100.0,100.0,8758,8758,7382,72.42,71.75,27.32
SA14_ST76,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST73,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST79,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST87,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST64,82.0,100.0,100.0,100.0,8731,7101,7038,45.09,44.67,54.41
SA14_ST58,79.67,100.0,100.0,100.0,8728,6862,6816,38.2,37.85,61.23
SA14_ST61,80.73,100.0,100.0,100.0,8729,6974,6917,40.62,40.24,58.83
SA14_ST62,80.95,100.0,100.0,100.0,8730,7015,6935,41.4,41.02,58.06
SA14_ST70,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST82,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST57,79.34,100.0,100.0,100.0,8727,6843,6783,37.46,37.11,61.96
SA14_ST117,86.74,100.0,100.0,100.0,8760,8760,7100,66.8,66.18,32.9
SA14_ST115,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST112,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST100,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST104,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST110,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST113,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST116,99.99,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST92,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST109,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST98,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST91,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST107,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST118,81.79,100.0,100.0,100.0,8732,7084,7030,54.64,54.14,44.94
SA14_ST103,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST88,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST99,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST97,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST95,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST106,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST101,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST108,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST105,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST111,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST119,81.48,100.0,100.0,100.0,8734,7088,7000,52.86,52.38,46.7
SA14_ST96,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST90,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST93,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST94,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST102,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST114,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST89,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST149,89.25,100.0,100.0,100.0,8752,7779,7731,63.04,62.45,36.62
SA14_ST147,88.27,100.0,100.0,100.0,8753,7676,7641,60.17,59.61,39.47
SA14_ST144,87.32,100.0,100.0,100.0,8749,7588,7548,57.12,56.6,42.48
SA14_ST132,84.3,100.0,100.0,100.0,8754,7305,7260,52.13,51.65,47.43
SA14_ST136,85.32,100.0,100.0,100.0,8754,7446,7358,54.45,53.94,45.13
SA14_ST142,87.11,100.0,100.0,100.0,8760,7590,7528,57.36,56.83,42.25
SA14_ST145,87.24,100.0,100.0,100.0,8752,7587,7544,56.85,56.32,42.76
SA14_ST148,88.69,100.0,100.0,100.0,8752,7716,7678,61.42,60.85,38.23
SA14_ST124,81.49,100.0,100.0,100.0,8737,7090,7000,50.07,49.61,49.47
SA14_ST141,87.16,100.0,100.0,100.0,8759,7580,7542,58.09,57.56,41.52
SA14_ST130,83.4,100.0,100.0,100.0,8754,7246,7174,51.07,50.6,48.48
SA14_ST123,81.57,100.0,100.0,100.0,8737,7106,7002,50.65,50.18,48.89
SA14_ST139,86.35,100.0,100.0,100.0,8758,7510,7454,55.9,55.38,43.7
SA14_ST150,89.68,100.0,100.0,100.0,8752,7800,7773,64.51,63.92,35.16
SA14_ST135,85.11,100.0,100.0,100.0,8755,7412,7339,54.08,53.58,45.5
SA14_ST120,79.51,100.0,100.0,100.0,7082,7038,6959,46.7,46.27,52.81
SA14_ST131,83.95,100.0,100.0,100.0,8755,7298,7230,51.74,51.26,47.82
SA14_ST129,82.71,100.0,100.0,100.0,8750,7190,7109,50.3,49.83,49.24
SA14_ST127,81.35,100.0,100.0,100.0,8742,7065,6977,48.12,47.67,51.41
SA14_ST138,86.1,100.0,100.0,100.0,8756,7505,7431,55.42,54.91,44.16
SA14_ST133,84.41,100.0,100.0,100.0,8752,7334,7269,52.48,52.0,47.08
SA14_ST140,86.78,100.0,100.0,100.0,8760,7553,7505,57.02,56.49,42.59
SA14_ST137,85.75,100.0,100.0,100.0,8752,7487,7394,54.92,54.42,44.66
SA14_ST143,87.31,100.0,100.0,100.0,8752,7592,7552,57.21,56.68,42.4
SA14_ST151,90.03,100.0,100.0,100.0,8751,7849,7807,65.94,65.33,33.74
SA14_ST128,81.96,100.0,100.0,100.0,8739,7126,7049,49.11,48.66,50.42
SA14_ST122,81.47,100.0,100.0,100.0,8731,7069,6993,50.94,50.47,48.6
SA14_ST125,81.07,100.0,100.0,100.0,8742,7062,6958,48.38,47.93,51.15
SA14_ST126,81.04,100.0,100.0,100.0,8747,7059,6937,47.99,47.55,51.53
SA14_ST134,84.76,100.0,100.0,100.0,8754,7373,7308,53.33,52.83,46.24
SA14_ST146,87.47,100.0,100.0,100.0,8752,7628,7550,57.41,56.88,42.2
SA14_ST121,81.31,100.0,100.0,100.0,8734,7047,6981,50.89,50.42,48.66
SA14_ST181,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST179,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST176,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST164,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST168,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST174,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST177,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST180,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST156,99.98,100.0,100.0,100.0,8760,8760,8760,99.97,99.05,0.03
SA14_ST173,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST162,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST155,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST171,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST182,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST167,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST152,89.68,100.0,100.0,100.0,7902,7882,7855,64.99,64.39,34.69
SA14_ST163,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.0
SA14_ST161,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST159,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST170,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST165,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST172,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST169,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST175,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST183,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST160,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST154,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST157,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST158,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST166,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA14_ST178,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST153,95.09,100.0,100.0,100.0,8760,8760,8220,83.59,82.81,16.26
SA15_ST8,70.3,100.0,100.0,100.0,8731,6005,5919,17.36,17.2,81.88
SA15_ST6,70.05,100.0,100.0,100.0,8729,5967,5897,17.06,16.9,82.18
SA15_ST3,83.1,100.0,100.0,100.0,8750,8750,6478,53.34,52.85,46.23
SA14_ST196,81.99,100.0,100.0,100.0,8760,7107,7036,55.56,55.05,44.03
SA14_ST200,87.67,100.0,100.0,100.0,8760,7672,7582,63.48,62.89,36.19
SA15_ST1,68.25,100.0,100.0,100.0,6255,6123,5980,9.82,9.73,89.34
SA15_ST4,80.38,100.0,100.0,100.0,8756,8756,5886,46.09,45.66,53.41
SA15_ST7,70.15,100.0,100.0,100.0,8728,5999,5905,17.2,17.04,82.03
SA14_ST188,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST205,94.09,100.0,100.0,100.0,8760,8309,8197,79.33,78.59,20.48
SA14_ST194,80.46,100.0,100.0,100.0,8760,6966,6894,54.66,54.16,44.92
SA14_ST187,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST203,91.76,100.0,100.0,100.0,8760,8053,7974,72.44,71.78,27.3
SA15_ST9,70.47,100.0,100.0,100.0,8734,6015,5938,17.56,17.4,81.68
SA14_ST199,86.33,100.0,100.0,100.0,8760,7543,7469,61.11,60.55,38.53
SA14_ST184,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA14_ST195,81.05,100.0,100.0,100.0,8760,6998,6946,54.69,54.18,44.89
SA14_ST193,80.19,100.0,100.0,100.0,8760,6930,6868,55.59,55.08,44.0
SA14_ST191,99.55,100.0,100.0,100.0,8760,8760,8760,99.02,98.11,0.97
SA14_ST202,90.36,100.0,100.0,100.0,8760,7948,7843,68.87,68.23,30.84
SA14_ST197,83.32,100.0,100.0,100.0,8760,7240,7165,56.97,56.45,42.63
SA14_ST204,93.05,100.0,100.0,100.0,8760,8165,8108,76.01,75.31,23.77
SA14_ST201,88.91,100.0,100.0,100.0,8760,7755,7700,65.45,64.84,34.23
SA15_ST2,72.79,100.0,100.0,100.0,8735,8711,6032,22.63,22.42,76.66
SA15_ST10,70.57,100.0,100.0,100.0,8727,6018,5950,17.73,17.57,81.51
SA14_ST192,79.95,100.0,100.0,100.0,8760,6906,6825,56.47,55.95,43.13
SA14_ST186,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST189,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST190,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA14_ST198,84.57,100.0,100.0,100.0,8760,7393,7284,58.87,58.32,40.75
SA15_ST5,72.47,100.0,100.0,100.0,8753,8741,5886,23.79,23.57,75.51
SA14_ST185,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA2_ST113,79.86,100.0,100.0,100.0,8756,6898,6833,54.69,54.19,44.89
SA2_ST111,79.93,100.0,100.0,100.0,8756,6898,6838,55.87,55.36,43.72
SA2_ST108,79.92,100.0,100.0,100.0,8750,6920,6839,57.68,57.15,41.93
SA2_ST96,99.91,100.0,100.0,100.0,8760,8760,8760,99.81,98.89,0.19
SA2_ST100,99.91,100.0,100.0,100.0,8760,8760,8760,99.82,98.9,0.18
SA2_ST106,80.29,100.0,100.0,100.0,8759,7095,6823,58.52,57.98,41.1
SA2_ST109,80.13,100.0,100.0,100.0,8754,6927,6867,57.7,57.17,41.91
SA2_ST112,79.96,100.0,100.0,100.0,8753,6908,6842,55.43,54.92,44.16
SA2_ST88,99.88,100.0,100.0,100.0,8759,8759,8759,99.76,98.84,0.24
SA2_ST105,88.05,100.0,100.0,100.0,8760,8760,7147,74.91,74.22,24.86
SA2_ST94,99.9,100.0,100.0,100.0,8760,8760,8760,99.81,98.89,0.19
SA2_ST87,99.88,100.0,100.0,100.0,8760,8760,8758,99.76,98.84,0.24
SA2_ST103,99.92,100.0,100.0,100.0,8760,8760,8760,99.82,98.9,0.18
SA2_ST114,79.6,100.0,100.0,100.0,8749,6893,6816,54.41,53.91,45.17
SA2_ST99,99.91,100.0,100.0,100.0,8760,8760,8760,99.81,98.89,0.19
SA2_ST84,99.86,100.0,100.0,100.0,8759,8759,8758,99.7,98.78,0.3
SA2_ST95,99.91,100.0,100.0,100.0,8760,8760,8760,99.81,98.89,0.19
SA2_ST93,99.91,100.0,100.0,100.0,8760,8760,8760,99.81,98.89,0.19
SA2_ST91,99.9,100.0,100.0,100.0,8760,8760,8760,99.79,98.87,0.2
SA2_ST102,99.91,100.0,100.0,100.0,8760,8760,8760,99.82,98.9,0.18
SA2_ST97,99.91,100.0,100.0,100.0,8760,8760,8760,99.81,98.89,0.19
SA2_ST104,99.43,100.0,100.0,100.0,8760,8760,8760,98.35,97.45,1.63
SA2_ST101,99.91,100.0,100.0,100.0,8760,8760,8760,99.83,98.9,0.17
SA2_ST107,79.9,100.0,100.0,100.0,8754,6959,6834,57.91,57.38,41.7
SA2_ST115,79.32,100.0,100.0,100.0,8728,6856,6787,53.96,53.46,45.61
SA2_ST92,99.91,100.0,100.0,100.0,8760,8760,8760,99.81,98.89,0.19
SA2_ST86,99.89,100.0,100.0,100.0,8760,8760,8760,99.75,98.83,0.25
SA2_ST89,99.9,100.0,100.0,100.0,8760,8760,8760,99.79,98.87,0.21
SA2_ST90,99.9,100.0,100.0,100.0,8760,8760,8760,99.79,98.87,0.21
SA2_ST98,99.91,100.0,100.0,100.0,8760,8760,8760,99.81,98.89,0.19
SA2_ST110,80.05,100.0,100.0,100.0,8755,6917,6851,56.89,56.36,42.72
SA2_ST85,99.89,100.0,100.0,100.0,8760,8760,8760,99.75,98.83,0.25
SA15_ST40,73.83,100.0,100.0,100.0,8734,6331,6258,24.86,24.63,74.45
SA15_ST38,73.47,100.0,100.0,100.0,8728,6311,6228,23.93,23.71,75.37
SA15_ST35,73.19,100.0,100.0,100.0,8736,6286,6196,23.03,22.81,76.26
SA15_ST23,71.24,100.0,100.0,100.0,8727,6077,6008,18.98,18.81,80.27
SA15_ST27,71.92,100.0,100.0,100.0,8731,6153,6075,20.55,20.36,78.72
SA15_ST33,72.89,100.0,100.0,100.0,8728,6242,6169,22.54,22.33,76.75
SA15_ST36,73.25,100.0,100.0,100.0,8729,6280,6203,23.27,23.05,76.02
SA15_ST39,73.61,100.0,100.0,100.0,8731,6330,6234,24.33,24.1,74.98
SA15_ST15,70.89,100.0,100.0,100.0,8732,6042,5977,18.22,18.05,81.03
SA15_ST32,72.71,100.0,100.0,100.0,8723,6215,6151,22.24,22.03,77.04
SA15_ST21,71.18,100.0,100.0,100.0,8731,6075,6003,18.73,18.56,80.52
SA15_ST14,70.83,100.0,100.0,100.0,8732,6038,5968,18.12,17.95,81.13
SA15_ST30,72.4,100.0,100.0,100.0,8728,6189,6122,21.63,21.43,77.65
SA15_ST41,74.07,100.0,100.0,100.0,8731,6365,6284,25.44,25.2,73.88
SA15_ST26,71.73,100.0,100.0,100.0,8725,6129,6056,20.14,19.96,79.12
SA15_ST11,67.96,100.0,100.0,100.0,5984,5971,5955,10.22,10.12,88.95
SA15_ST22,71.23,100.0,100.0,100.0,8731,6077,6007,18.85,18.68,80.4
SA15_ST20,71.12,100.0,100.0,100.0,8733,6062,5999,18.65,18.48,80.6
SA15_ST18,71.05,100.0,100.0,100.0,8732,6052,5991,18.54,18.37,80.71
SA15_ST29,72.24,100.0,100.0,100.0,8726,6183,6106,21.27,21.07,78.0
SA15_ST24,71.4,100.0,100.0,100.0,8727,6099,6024,19.42,19.24,79.84
SA15_ST31,72.6,100.0,100.0,100.0,8732,6214,6140,21.93,21.72,77.35
SA15_ST28,72.09,100.0,100.0,100.0,8727,6162,6091,20.91,20.72,78.36
SA15_ST34,73.05,100.0,100.0,100.0,8730,6257,6181,22.73,22.52,76.55
SA15_ST42,74.35,100.0,100.0,100.0,8725,6402,6309,26.14,25.9,73.18
